Draag,pv,de zusters,mwv,dit dossier,lv,na het middagmaal,bb,over,restpv,,,,
Draag,pv,de politiecommissaris,mwv,de overmeesterde inbrekers,lv,onmiddellijk,bb,over,restpv,,,,
Geef,pv,mijn bijzondere plantjes,mwv,voldoende water,lv,gedurende mijn vakantie,bb,,restpv,,,,
Geef,pv,mijn tropische vissen,mwv,voldoende voer,lv,gedurende mijn ziekenhuisopname,bb,,restpv,,,,
Vertel,pv,de rechter,mwv,de volledige waarheid,lv,tijdens de hoorzitting,bb,,restpv,,,,
Stuur,pv,hem,mwv,het koopcontract,lv,straks,bb,toe,restpv,,,,
Schrijf,pv,oudere patiënten,mwv,dit zware geneesmiddel,lv,niet,bb,voor,restpv,,,,
Vergeef,pv,mij,mwv,mijn kwetsende opmerkingen,lv,toch,bb,,restpv,,,,
Raad,pv,de avontuurlijke vrienden,mwv,die gevaarlijke reis,lv,absoluut,bb,af,restpv,,,,
Raad,pv,de studenten,mwv,dit handige woordenboek,lv,absoluut,bb,aan,restpv,,,,
Geef,pv,de meegereisde fans,mwv,een hand,lv,na de wedstrijd,bb,,restpv,,,,
Deel,pv,de voetballiefhebbers,mwv,de einduitslagen,lv,tijdens de radio-uitzending,bb,mee,restpv,,,,
Leen,pv,hem,mwv,jouw ladder,lv,toch,bb,,restpv,,,,
Stuur,pv,ons,mwv,uw ingevulde belastingformulier,lv,binnen drie dagen,bb,toe,restpv,,,,
Stuur,pv,ons,mwv,uw opmerkingen,lv,vóór twaalf mei,bb,toe,restpv,,,,
Stuur,pv,hem,mwv,het ondertekende contract,lv,vóór dertig april,bb,toe,restpv,,,,
Raad,pv,elke atleet,mwv,deze voedingssupplementen,lv,absluut,bb,af,restpv,,,,
Leg,pv,nieuwe patiënten,mwv,de mogelijke bijwerkingen van dit medicijn,lv,duidelijk,bb,uit,restpv,,,,
Overhandig,pv,de Amerikaanse jazzzangeres,mwv,deze oorkonde,lv,na haar laatste nummer,bb,,restpv,,,,
Geef,pv,die onbetrouwbare man,mwv,jouw adresgegevens,lv,niet,bb,,restpv,,,,
Geef,pv,hem,mwv,jouw telefoonnummer,lv,toch,bb,,restpv,,,,
Vergeef,pv,ons,mwv,onze fouten,lv,toch,bb,,restpv,,,,
Vertel,pv,jouw klasgenoten,mwv,jouw medische verleden,lv,tijdens het mentoruurtje,bb,,restpv,,,,
Laat,pv,het dorpsmuseum,mwv,mijn verzameling stenen speerpunten,lv,na mijn dood,bb,na,restpv,,,,
Geef,pv,brugklassers,mwv,seksuele voorlichting,lv,tijdens de biologielessen,bb,,restpv,,,,
Verkoop,pv,die louche verzamelaar,mwv,jouw dierbare fossielen,lv,niet,bb,,restpv,,,,
Verkoop,pv,die sympathieke verzamelaar,mwv,jouw stripboeken,lv,toch,bb,,restpv,,,,
Raad,pv,niemand,mwv,dit dure restaurant,lv,meer,bb,aan,restpv,,,,
Verkoop,pv,mij,mwv,jouw oude,lv,platenspeler,bb,toch,restpv,,,,
Overhandig,pv,de dolgelukkige roeiers,mwv,hun gouden medailles,lv,tijdens de uitreiking,bb,,restpv,,,,
Raad,pv,patiënten met hartproblemen,mwv,deze behandeling,lv,absoluut,bb,af,restpv,,,,
Geef,pv,mij,mwv,mijn spaargeld,lv,nu,bb,terug,restpv,,,,
Leen,pv,mij,mwv,jouw aantekeningen,lv,toch,bb,,restpv,,,,
Leg,pv,nieuwe leerlingen,mwv,onze strenge schoolregels,lv,zeer duidelijk,bb,uit,restpv,,,,
Lever,pv,het tweesterrenrestaurant,mwv,deze verse vissen,lv,vóór vijf uur,bb,,restpv,,,,
Geef,pv,mij,mwv,mijn schooltas,lv,onmiddellijk,bb,terug,restpv,,,,
Geef,pv,hem,mwv,zijn agenda,lv,onmiddellijk,bb,terug,restpv,,,,
De trouwringen,lv,heeft,pv,het mooie bruidsmeisje,ond,tijdens de huwelijksceremonie,bb,aan de bruidegom,mwv,gegeven,wwg,,
Deze medicijnen,lv,mag,pv,de huisarts,ond,helemaal niet,bb,aan patiënten met longproblemen,mwv,voorschrijven,wwg,,
Een onbekend zelfportret van Van Gogh,lv,heeft,pv,zijn verre neef,ond,vorige week,bb,aan het museum,mwv,geschonken,wwg,,
Dat nieuwe tv-format,lv,heeft,pv,de bedenker,ond,vorige maand,bb,aan een Amerikaanse zender,mwv,verkocht,wwg,,
De jonge winkeldieven,lv,heeft,pv,het winkelpersoneel,ond,na een korte vechtpartij,bb,aan de politie,mwv,kunnen overdragen,wwg,,
Het eerste exemplaar van zijn nieuwe roman,lv,heeft,pv,de uitgever,ond,tijdens de boekpresentatie,bb,aan de schrijver,mwv,overhandigd,wwg,,
Zijn geodriehoek,lv,wilde,pv,hij,ond,niet,bb,aan mij,mwv,lenen,wwg,,
Een aantal lessen,lv,moest,pv,de oververmoeide hoogleraar,ond,van de bedrijfsarts,bb,aan zijn collega's,mwv,overdragen,wwg,,
Dat openstaande bedrag,lv,heb,pv,ik,ond,gisteren,bb,aan de groenteman,mwv,betaald,wwg,,
De samenvatting van hoofdstuk drie,lv,wilde,pv,mijn klasgenootje,ond,niet,bb,aan mij,mwv,lenen,wwg,,
Een levensgrote kans,lv,had,pv,de verdediger,ond,met een goede sliding,bb,aan de vrijstaande spits,mwv,ontnomen,wwg,,
Een snelle stijging van de winst,lv,heeft,pv,de financieel directeur,ond,tijdens de vergadering,bb,aan de aandeelhouders,mwv,beloofd,wwg,,
Een reis naar dat onrustige gebied,lv,heeft,pv,onze organisatie,ond,nooit,bb,aan die journalisten,mwv,aangeraden,wwg,,
Die bijzondere Chinese vaas,lv,heeft,pv,de antiekhandelaar,ond,gisteren,bb,aan de Nederlandse ambassadeur,mwv,verkocht,wwg,,
Deze bloemen,lv,mag,pv,ik,ond,straks,bb,aan de koningin,mwv,geven,wwg,,
Een nieuwe vertraging,lv,moest,pv,de treinconducteur,ond,tot zijn grote spijt,bb,aan de balende passagiers,mwv,meedelen,wwg,,
Het uiterst kritische rapport,lv,hebben,pv,de onderzoekers,ond,tijdens de officiële bijeenkomst,bb,aan de minister van onderwijs,mwv,overhandigd,wwg,,
De datum van de toets,lv,heeft,pv,onze docent,ond,gisteren,bb,aan ons,mwv,verteld,wwg,,
Flinke klappen,lv,had,pv,de mannetjesbaviaan,ond,tijdens de achtervolging,bb,aan zijn concurrent,mwv,gegeven,wwg,,
Valse bankbiljetten,lv,had,pv,de oplichter,ond,bij het afrekenen,bb,aan de caissière,mwv,gegeven,wwg,,
Mijn fiets,lv,heeft,pv,mijn vriendin,ond,zonder mijn toestemming,bb,aan haar broer,mwv,geleend,wwg,,
Dit heerlijke voorgerechtje,lv,zal,pv,ik,ond,echt,bb,aan iedereen,mwv,aanraden,wwg,,
De boekjes van Dik Trom,lv,hebben,pv,mijn ouders,ond,vroeger,bb,aan ons,mwv,voorgelezen,wwg,,
Welke liedjes,lv,heeft,pv,de zangdocente,ond,deze maand,bb,aan jullie,mwv,geleerd,wwg,,
Wat,lv,heeft,pv,hij,ond,gisteren,bb,aan jullie,mwv,verteld,wwg,,
Betere sloten en een alarm,lv,heeft,pv,de politie,ond,na de inbraakgolf,bb,aan de bewoners,mwv,aangeraden,wwg,,
Het ontslag van de wethouder,lv,heeft,pv,de burgemeester,ond,tijdens de ingelaste spoedvergadering,bb,aan de journalisten,mwv,meegedeeld,wwg,,
Een glas karnemelk,lv,heeft,pv,mijn moeder,ond,tijdens het ontbijt,bb,voor ons,mwv,ingeschonken,wwg,,
Een rode kaart,lv,heeft,pv,de strenge arbiter,ond,in de veertigste minuut,bb,aan de middenvelder van Chelsea,mwv,gegeven,wwg,,
Wat,lv,heeft,pv,de huisarts,ond,uiteindelijk,bb,aan jou,mwv,aangeraden,wwg,,
Welke boeken,lv,heeft,pv,de bibliothecaresse,ond,uiteindelijk,bb,aan hem,mwv,aangeraden,wwg,,
Dat,lv,heb,pv,ik,ond,nooit,bb,aan haar broer,mwv,beloofd,wwg,,
Het antwoord op vraag drie,lv,moest,pv,ik,ond,tijdens het nakijken,bb,aan de klas,mwv,vertellen,wwg,,
Welke nieuwe woorden,lv,heb,pv,je,ond,vandaag,bb,aan de klas,mwv,geleerd,wwg,,
Een bijzonder beeldhouwwerk,lv,had,pv,de weduwnaar,ond,na zijn dood,bb,aan ons museum,mwv,nagelaten,wwg,,
Een aanzienlijke schadevergoeding,lv,moest,pv,de overvaller,ond,van de rechter,bb,aan zijn slachtoffers,mwv,betalen,wwg,,
Die moeilijke formule,lv,heeft,pv,onze docent,ond,nooit,bb,aan ons,mwv,uitgelegd,wwg,,
Een simpele kijkoperatie,lv,had,pv,de chirurg,ond,tijdens het onderzoek,bb,aan de atleet,mwv,aangeraden,wwg,,
Mijn horloge,lv,zal,pv,ik,ond,nooit,bb,aan iemand,mwv,lenen,wwg,,
Persoonlijke gegevens,lv,mag,pv,je,ond,nooit,bb,aan onbekenden,mwv,geven,wwg,,
Het geheime ingrediënt van de vleessaus,lv,mogen,pv,de koks,ond,niet,bb,aan de klanten,mwv,vertellen,wwg,,
Verschillende sprookjes,lv,lazen,pv,mijn grootouders,ond,regelmatig,bb,aan mij,mwv,,wwg,voor,restpv
De verkeerde medicijnen,lv,heeft,pv,de assistent van de apotheker,ond,per ongeluk,bb,aan de bejaarde man,mwv,meegegeven,wwg,,
Zijn officiële taken,lv,zal,pv,de burgemeester,ond,volgende week,bb,aan zijn opvolger,mwv,overdragen,wwg,,
Wat,lv,wilde,pv,jij,ond,daarnet,bb,aan ons,mwv,vertellen,wwg,,
Deze heerlijke taart,lv,zullen,pv,wij,ond,straks,bb,aan onze jarige collega,mwv,geven,wwg,,
Een zeer besmettelijke ziekte,lv,heeft,pv,de stewardess,ond,na haar reis naar Kameroen,bb,aan haar gezinsleden,mwv,overgedragen,wwg,,
Die erfstukken,lv,had,pv,je,ond,nooit,bb,aan die man,mwv,mogen verkopen,wwg,,
Welk verhaaltje,lv,had,pv,je,ond,gisteren,bb,aan hem,mwv,voorgelezen,wwg,,
Uw sollicitatiebrief,lv,moet,pv,u,ond,vóór vier december,bb,aan de directeur,mwv,sturen,wwg,,
Deze spannende film,lv,zal,pv,ik,ond,absoluut,bb,aan mijn vrienden,mwv,aanraden,wwg,,
Absolute rust,lv,had,pv,de bedrijfsarts,ond,na onderzoek,bb,aan de operazanger,mwv,voorgeschreven,wwg,,
De datum van de troonsopvolging,lv,deelde,pv, de koningin,ond,tijdens de live-uitzending,bb,aan het Nederlandse volk,mwv,,wwg,mee,restpv
De helft van het prijzengeld,lv,had,pv,de gelukkige winnaar,ond,onmiddellijk,bb,aan een goed doel,mwv,geschonken,wwg,,
Een fikse bekeuring,lv,had,pv,de politieagent,ond,uiteindelijk,bb,aan de motorrijder,mwv,gegeven,wwg,,
Mijn dilemma,lv,heb,pv,ik,ond,gisteren,bb,aan de directie,mwv,voorgelegd,wwg,,
Een vast bedrag,lv,schenkt,pv,mijn vader,ond,iedere maand,bb,aan het Wereldnatuurfonds,mwv,,wwg,,
Een vlooienband,lv,raadde,pv,de dierenarts,ond,na een korte controle van zijn viervoeter,bb,aan de hondenbezitter,mwv,,wwg,aan,restpv
De ontsnapping van de gevaarlijke gedetineerden,lv,heeft,pv,de woordvoerder van de politie,ond,tijdens het journaal,bb,aan de inwoners van de stad,mwv,meegedeeld,wwg,,
Welke medicijnen,lv,mag,pv,een arts,ond,nooit,bb,aan astmapatiënten,mwv,voorschrijven,wwg,,
Bruikbaar advies,lv,heeft,pv,die dure adviseur,ond,nooit,bb,aan ons,mwv,gegeven,wwg,,
Minder werkloosheid,lv,heeft,pv,de leider van de politieke partij,ond,tijdens de campagne,bb,aan de Braziliaanse bevolking,mwv,beloofd,wwg,,
Tatoeages,lv,hebben,pv,mijn ouders,ond,ten strengste,bb,aan mij,mwv,verboden,wwg,,
De lamskoteletten,lv,raadde,pv,de ober,ond,gisteren,bb,aan ons,mwv,,wwg,aan,restpv
De beelden van de gewelddadige overval,lv,heeft,pv,de politie,ond,tijdens de ingelaste uitzending,bb,aan het volk,mwv,laten zien,wwg,,
Sommige producten,lv,mogen,pv,winkeliers,ond,niet,bb,aan minderjarigen,mwv,verkopen,wwg,,
Een boze brief,lv,had,pv,de abonnee,ond,na het kwetsende artikel,bb,aan de redactie,mwv,gestuurd,wwg,,
Een gezonder ontbijt,lv,had,pv,de diëtiste,ond,tijdens het consult,bb,aan mijn vader,mwv,aangeraden,wwg,,
Een celstraf van twee jaar,lv,heeft,pv,de rechter,ond,uiteindelijk,bb,aan de pyromaan,mwv,gegeven,wwg,,
Een bezoekje aan Boedapest,lv,kan,pv,ik,ond,absoluut,bb,aan iedereen,mwv,aanbevelen,wwg,,
Een mooi salaris en een auto met chauffeur,lv,beloofde,pv,de voorzitter van de voetbalclub,ond,tijdens de onderhandelingen,bb,aan de jeugdspeler,mwv,,wwg,,
Spannende verhalen,lv,heeft,pv,de gids,ond,tijdens de wandeling,bb,aan ons,mwv,verteld,wwg,,
Het plukken van paddenstoelen,lv,raadt,pv,de campingeigenaar,ond,vanwege het levensgrote gevaar,bb,aan iedereen,mwv,,wwg,af,restpv
Dat mooie fotoboek,lv,heb,pv,ik,ond,voor mijn verjaardag,bb,aan mijn vriendin,mwv,gevraagd,wwg,,
Een nieuw glaasje wijn,lv,schonk,pv,de ober,ond,na het voorgerecht,bb,voor de gasten,mwv,,wwg,in,restpv
Een lief kaartje,lv,stuurde,pv,mijn oma,ond,vanaf haar vakantieadres,bb,aan ons,mwv,,wwg,,
Deze foto's,lv,hebben,pv,jullie,ond,nooit,bb,aan ons,mwv,laten zien,wwg,,
Gestolen telefoons,lv,probeerde,pv,de zakkenroller,ond,op straat,bb,aan de voorbijgangers,mwv,te verkopen,wwg,,
Kroketten en frikadellen,lv,deelde,pv,mijn collega,ond,voor zijn verjaardag,bb,aan ons,mwv,,wwg,uit,restpv
Wat,lv,heeft,pv,de scheikundedocente,ond,gisteren,bb,aan onze klas,mwv,uitgelegd,wwg,,
Een handje,lv,heeft,pv,de teleurgestelde spits,ond,niet,bb,aan de scheidsrechter,mwv,gegeven,wwg,,
Sterkere medicijnen,lv,mag,pv,ik,ond,niet,bb,aan u,mwv,geven,wwg,,
Het eerste ontwerp van de wolkenkrabber,lv,liet,pv,de architect,ond,woensdag,bb,aan de kritische opdrachtgevers,mwv,zien,wwg,,
Jouw eerste blokfluit,lv,mag,pv,je,ond,nooit,bb,aan iemand,mwv,verkopen,wwg,,
Welke dans,lv,heeft,pv,de choreograaf,ond,vorige week,bb,aan de deelnemers van de dansshow,mwv,geleerd,wwg,,
Een onaangekondigd so,lv,wilde,pv,de strenge docent,ond,als straf,bb,aan zijn leerlingen,mwv,geven,wwg,,
Welke onwaarheden,lv,heb,pv,jij,ond,gisteren,bb,aan mijn ouders,mwv,verteld,wwg,,
Het goede nieuws,lv,deelde,pv,de chirurg,ond,na de operatie,bb,aan de familie van de patiënt,mwv,,wwg,mee,restpv
Een zeer bijzonder fossiel,lv,heeft,pv,mijn oom,ond,voor mijn verjaardag,bb,aan mij,mwv,gegeven,wwg,,
Een bosje bloemen,lv,heb,pv,ik,ond,voor haar verjaardag,bb,aan mijn oma,mwv,gegeven,wwg,,
Beelden van spectaculaire achtervolgingen,lv,laat,pv,dat programma,ond,elke week,bb,aan de kijkers,mwv,zien,wwg,,
Mijn mening,lv,hebben,pv,jullie,ond,niet,bb,gevraagd,mwv,,wwg,,
Wat voor een leugens,lv,heb,pv,jij,ond,gisteren,bb,aan mijn vriendin,mwv,verteld,wwg,,
Een nieuw wereldrecord,lv,had,pv,de populaire zwemmer,ond,voor de race,bb,aan zijn fans,mwv,beloofd,wwg,,
Extra oefensommen,lv,hadden,pv,de leerlingen,ond,aan het begin van de les,bb,aan de docent,mwv,gevraagd,wwg,,
Een nieuwe kroon,lv,raadde,pv,de tandarts,ond,tijdens de behandeling,bb,aan mijn moeder,mwv,,wwg,aan,restpv
Betere verlichting,lv,raadde,pv,de fietsmonteur,ond,tijdens de routinecontrole,bb,aan de fietser,mwv,,wwg,aan,restpv
Een stopsignaal,lv,hebben,pv,de politieagenten,ond,na de verkeersovertreding,bb,aan de automobilist,mwv,gegeven,wwg,,
"Ljubljana, de hoofdstad van Slovenië,",lv,kan,pv,ik,ond,absoluut,bb,aan iedereen,mwv,aanraden,wwg,,
Alcohol,lv,mag,pv,een winkelier,ond,niet,bb,aan minderjarigen,mwv,verkopen,wwg,,
Dat boek,lv,heb,pv,ik,ond,hem,mwv,vorig jaar,bb,gegeven,wwg,,
Mooie orchideeën,lv,heeft,pv,de bioloog,ond,mij,mwv,tijdens de wandeling,bb,beloofd,wwg,,
Een zilveren armbandje,lv,heeft,pv,mijn broer,ond,zijn vriendin,mwv,voor haar verjaardag,bb,gegeven,wwg,,
Een flink bedrag,lv,heeft,pv,onze school,ond,de stichting,mwv,na de sponsorloop,bb,kunnen overhandigen,wwg,,
Het klassenboek,lv,heeft,pv,de leerling,ond,de docent,mwv,aan het begin van de les,bb,overhandigd,wwg,,
Mijn atlas,lv,zal,pv,ik,ond,mijn buurjongetje,mwv,nooit,bb,lenen,wwg,,
Het begrip tsunami,lv,heeft,pv,onze aardrijkskundedocent,ond,ons,mwv,vorige week,bb,uitgelegd,wwg,,
Zijn officiële taken,lv,heeft,pv,de verslagen president,ond,zijn opvolger,mwv,na de verkiezingsuitslag,bb,overgedragen,wwg,,
De zakkenroller,lv,hebben,pv,de oplettende voorbijgangers,ond,de politie,mwv,uiteindelijk,bb,kunnen overdragen,wwg,,
Een veel te dure keuken,lv,heeft,pv,de verkoper,ond,ons,mwv,afgelopen zaterdag,bb,aangesmeerd,wwg,,
Oud brood,lv,geeft,pv,mijn oma,ond,de eendjes,mwv,tijdens haar ochtendwandeling,bb,,wwg,,
Dat dure restaurant,lv,heeft,pv,de culinair recensent,ond,zijn lezers,mwv,wederom,bb,afgeraden,wwg,,
Het artikel over de politieke situatie in Syrië,lv,heeft,pv,de journalist,ond,de redactie,mwv,vijf minuten voor de deadline,bb,toegestuurd,wwg,,
Die vraag,lv,heb,pv,ik,ond,hem,mwv,nooit,bb,gesteld,wwg,,
Mijn mening,lv,heeft,pv,hij,ond,mij,mwv,nooit,bb,gevraagd,wwg,,
Goed advies,lv,heeft,pv,zij,ond,ons,mwv,niet,bb,gegeven,wwg,,
Deze medicijnen,lv,heeft,pv,de apotheker,ond,mij,mwv,gisteren,bb,aangeraden,wwg,,
Sigaretten en alcohol,lv,mogen,pv,winkeliers,ond,aan minderjarigen,mwv,niet,bb,verkopen,wwg,,
Een wortelkanaalbehandeling,lv,raadde,pv,de tandarts,ond,mijn vader,mwv,na de controle,bb,,wwg,aan,restpv
Een totaal ander kapsel,lv,had,pv,de kapper,ond,de punker,mwv,uiteindelijk,bb,aangeraden,wwg,,
Een gele kaart,lv,had,pv,de scheidsrechter,ond,de keeper van de tegenpartij,mwv,voor zijn vervelende gedrag,bb,moeten geven,wwg,,
De videobeelden van de overval,lv,had,pv,de beveiliger,ond,de politie,mwv,dezelfde middag,bb,toegestuurd,wwg,,
Die spectaculaire waterval,lv,wilde,pv,de gids,ond,ons,mwv,tijdens de wandeling,bb,laten zien,wwg,,
Een schitterend volksverhaal,lv,vertelde,pv,onze Surinaamse docent,ond,ons,mwv,tijdens de les,bb,,wwg,,
Wat,lv,heeft,pv,hij,ond,jou,mwv,voor jouw verjaardag,bb,beloofd,wwg,,
Wat,lv,heeft,pv,de chirurg,ond,jouw vader,mwv,gisteren,bb,verteld,wwg,,
Welke smoesjes,lv,heb,pv,jij,ond,jouw docenten,mwv,over jouw afwezigheid,bb,verteld,wwg,,
Dieetpillen en andere medicijnen,lv,heeft,pv,mijn arts,ond,mij,mwv,nadrukkelijk,bb,afgeraden,wwg,,
"Een klein, stenen hondje",lv,had,pv,zij,ond,haar kleinzoon,mwv,na haar dood,bb,nagelaten,wwg,,
Het geruststellende nieuws,lv,kon,pv,de chirurg,ond,de patiënt,mwv,na de kijkoperatie,bb,meedelen,wwg,,
Wat,lv,heeft,pv,die miljonair,ond,zijn dochter,mwv,voor haar diploma,bb,beloofd,wwg,,
Een ander boek,lv,raadde,pv,de docent,ond,mij,mwv,gisteren,bb,,wwg,aan,restpv
Een panoramisch uitzicht,lv,had,pv,de gids,ond,de wandelaars,mwv,aan het eind van de wandeling,bb,beloofd,wwg,,
Een heerlijke avondmaaltijd,lv,beloofde,pv,de vader,ond,zijn kinderen,mwv,na de lange fietstocht,bb,,wwg,,
Een tatoeage,lv,hebben,pv,mijn ouders,ond,mij,mwv,tot mijn achttiende verjaardag,bb,verboden,wwg,,
Een nieuwe ketting,lv,heeft,pv,de fietsenmaker,ond,mijn zusje,mwv,na een vlugge inspectie,bb,aangeraden,wwg,,
Het nuttigen van bier en wijn,lv,heeft,pv,de schooldirectie,ond,de leerlingen,mwv,tijdens het schoolfeest,bb,verboden,wwg,,
Nieuwe waterleidingen,lv,heeft,pv,de monteur,ond,de nieuwe bewoners van het pand,mwv,sowieso,bb,aangeraden,wwg,,
Meer werkgelegenheid,lv,heeft,pv,de politicus,ond,de bevolking,mwv,tijdens zijn verkiezingscampagne,bb,beloofd,wwg,,
Een riant salaris en een huis met zwembad,lv,beloofde,pv,de voetbalclub,ond,de talentvolle middenvelder,mwv,tijdens de onderhandelingen,bb,,wwg,,
Beschuit met muisjes,lv,gaf,pv,de trotse vader,ond,zijn collega's,mwv,na de geboorte van zijn dochter,bb,,wwg,,
Nieuwe mascara,lv,vroeg,pv,het meisje,ond,haar vriendinnen,mwv,voor haar verjaardag,bb,,wwg,,
Wat,lv,heb,pv,jij,ond,hem,mwv,voor zijn verjaardag,bb,beloofd,wwg,,
Een waarschuwing,lv,had,pv,de agent,ond,de fietser,mwv,uiteindelijk,bb,gegeven,wwg,,
Een lange celstraf,lv,heeft,pv,de rechter,ond,de verdachte,mwv,tijdens de zitting,bb,gegeven,wwg,,
Een ander beroep,lv,heeft,pv,de bedrijfsarts,ond,de bouwvakkers,mwv,helaas,bb,moeten adviseren,wwg,,
Wat,lv,had,pv,ik,ond,jullie,mwv,nou,bb,gevraagd,wwg,,
Een elektrische trein,lv,heeft,pv,mijn neefje,ond,de kerstman,mwv,vorig jaar,bb,gevraagd,wwg,,
Zijn jaarsalaris,lv,had,pv,de burgemeester van Londen,ond,het goede doel,mwv,na zijn aanstelling,bb,beloofd,wwg,,
Meer oefentoetsen,lv,hadden,pv,de leerlingen,ond,hun docent,mwv,vorig jaar,bb,gevraagd,wwg,,
Een weekendje Parijs,lv,heeft,pv,onze moeder,ond,ons,mwv,voor haar verjaardag,bb,gevraagd,wwg,,
Deze zware medicijnen,lv,heeft,pv,jouw huisarts,ond,jou,mwv,niet,bb,voorgeschreven,wwg,,
Zijn gehele erfenis,lv,heeft,pv,de gefortuneerde hoogleraar,ond,het medisch onderzoekscentrum,mwv,na zijn overlijden,bb,nagelaten,wwg,,
Alles,lv,heeft,pv,de geschiedenisleraar,ond,de schoolkinderen,mwv,over de beeldenstorm,bb,uitgelegd,wwg,,
Meer fietspaden,lv,heeft,pv,de burgemeester,ond,de inwoners van Boedapest,mwv,na de verkiezingen,bb,beloofd,wwg,,
De soep van de dag,lv,heeft,pv,de ober,ond,de kritische gasten,mwv,uiteindelijk,bb,aangeraden,wwg,,
Een aantal persoonlijke brieven,lv,heeft,pv,de weduwe van de schrijver,ond,het letterkundig museum,mwv,vorig jaar,bb,geschonken,wwg,,
Een lekker bot,lv,heeft,pv,de dierenvriend,ond,zijn hond,mwv,voor dierendag,bb,gegeven,wwg,,
Zijn kennis van het menselijke brein,lv,wilde,pv,de professor,ond,zijn studenten,mwv,tijdens de colleges,bb,overdragen,wwg,,
De gouden medaille,lv,mocht,pv,de wereldkampioen van 1972,ond,aan de kersverse winnaar,mwv,tijdens de ceremonie,bb,overhandigen,wwg,,
Een lekker kopje thee,lv,schonk,pv,onze moeder,ond,ons,mwv,na schooltijd,bb,,wwg,in,restpv
Een glas champagne,lv,heeft,pv,de gastvrouw,ond,haar gasten,mwv,voor de officiële toost,bb,ingeschonken,wwg,,
Wat voor onzin,lv,heb,pv,jij,ond,jouw broertje,mwv,vanmorgen,bb,verteld,wwg,,
Een plek bij de eerste drie,lv,had,pv,de coach,ond,het bestuur van de voetbalclub,mwv,aan het begin van het seizoen,bb,beloofd,wwg,,
Een nieuw product,lv,probeerde,pv,de uitvinder,ond,de directeur van de supermarktketen,mwv,tijdens de presentatie,bb,te verkopen,wwg,,
Een nieuwe stofzuiger,lv,heeft,pv,de moeder van mijn vriend,ond,haar familieleden,mwv,voor haar verjaardag,bb,gevraagd,wwg,,
Zijn excuses,lv,heeft,pv,de verdediger,ond,zijn tegenstander,mwv,na de harde overtreding,bb,aangeboden,wwg,,
Lekkere hapjes en drankjes,lv,moesten,pv,de serveersters,ond,de gasten,mwv,tijdens het congres,bb,aanbieden,wwg,,
Een kopje koffie en een broodje,lv,moesten,pv,de stewardessen,ond,de passagiers,mwv,tijdens de vlucht naar Parijs,bb,aanbieden,wwg,,
Een woordenboek,lv,heeft,pv,de docent Frans,ond,zijn leerlingen,mwv,tijdens de toets,bb,verboden,wwg,,
Jouw oude klarinet,lv,kan,pv,je,ond,jouw neefje,mwv,toch,bb,lenen,wwg,,
Honderden boze brieven,lv,hadden,pv,de ontevreden lezers,ond,de redactie van dat tijdschrift,mwv,na dat smakeloze artikel,bb,gestuurd,wwg,,
Sommige medicijnen,lv,mag,pv,een arts,ond,aan diabetespatiënten,mwv,niet,bb,voorschrijven,wwg,,
Deze medicijnen,lv,mag,pv,ik,ond,uw kind,mwv,niet,bb,voorschrijven,wwg,,
Een schonere binnenstad,lv,heeft,pv,de burgemeester,ond,de inwoners van Antwerpen,mwv,tijdens de verkiezingscampagne,bb,beloofd,wwg,,
Het eerste exemplaar van zijn nieuwe boek,lv,heeft,pv,de uitgever,ond,de schrijver,mwv,tijdens de presentatie,bb,aangeboden,wwg,,
Een laatste waarschuwing,lv,gaf,pv,de arbiter,ond,de zeurende speler,mwv,na zijn vervelende opmerking,bb,,wwg,,
Een kleine meteoriet,lv,heeft,pv,de Noorse wetenschapper,ond,het museum,mwv,na zijn onderzoek,bb,geschonken,wwg,,
Die prestigieuze prijs,lv,heeft,pv,de vakjury,ond,de jonge fotograaf,mwv,voor zijn fotoreportage,bb,overhandigd,wwg,,
Een foto van mijn dochters,lv,heb,pv,ik,ond,mijn oma,mwv,vorige week,bb,gestuurd,wwg,,
Een gratis dessert,lv,heeft,pv,de ober,ond,ons,mwv,na het heerlijke hoofdgerecht,bb,aangeboden,wwg,,
Wat,lv,heeft,pv,de omroeper,ond,de wachtende reizigers,mwv,zojuist,bb,meegedeeld,wwg,,
Extra taallessen,lv,heeft,pv,de docent,ond,zijn studenten,mwv,gratis,bb,aangeboden,wwg,,
Een extra trui,lv,probeerde,pv,de winkelier,ond,mijn moeder,mwv,tijdens het afrekenen,bb,te verkopen,wwg,,
Het Wilhelmus,lv,heeft,pv,de muziekdocent,ond,de tweedeklassers,mwv,tijdens de les,bb,geleerd,wwg,,
Welke leugens,lv,heeft,pv,zij,ond,jou,mwv,over mij,bb,verteld,wwg,,
Welke verzekering,lv,zou,pv,jij,ond,haar,mwv,uiteindelijk,bb,aanraden,wwg,,
Piercings,lv,hebben,pv,zijn ouders,ond,hem,mwv,tot zijn achttiende verjaardag,bb,verboden,wwg,,
Warschau,lv,kan,pv,ik,ond,jou,mwv,echt,bb,aanraden,wwg,,
Dublin,lv,kunnen,pv,wij,ond,iedereen,mwv,absoluut,bb,aanraden,wwg,,
Een weekendje Texel,lv,raden,pv,wij,ond,ouders met jonge kinderen,mwv,altijd,bb,,wwg,aan,restpv
Deze ongezonde snack,lv,zou,pv,mijn diëtiste,ond,jou,mwv,absoluut,bb,afraden,wwg,,
