Overhandig,pv,deze zeer bijzondere archeologische vondst,lv,morgen,bb,aan de directeur van het museum,mwv,,restpv,,,,,,,,
Lever,pv,deze bloemen,lv,vóór twaalf uur,bb,aan de kapsalon,mwv,,restpv,,,,,,,,
Leen,pv,jullie extra slaapmatjes,lv,toch,bb,aan die onervaren kampeerders,mwv,,restpv,,,,,,,,
Leen,pv,jullie auto,lv,voor een middagje,bb,aan mij,mwv,,restpv,,,,,,,,
Raad,pv,ons restaurant,lv,alsjeblieft,bb,aan jullie vrienden en familie,mwv,aan,restpv,,,,,,,,
Leg,pv,de schoolregels,lv,één voor één,bb,aan de nieuwe brugklassers,mwv,uit,restpv,,,,,,,,
Vertel,pv,die spannende Griekse mythe,lv,nogmaals,bb,aan onze klas,mwv,,restpv,,,,,,,,
Raad,pv,die sportarts,lv,na jouw slechte ervaringen,bb,aan jouw collega's,mwv,af,restpv,,,,,,,,
Lever,pv,deze verse vruchten,lv,straks,bb,aan dat restaurant,mwv,,restpv,,,,,,,,
Bij het boerenbedrijf,bb,hebben,pv,de werknemers,ond,gestaakt,wwg,,,,,,,,,,
Waarom,bb,huilde,pv,jouw zusje,ond,,wwg,,,,,,,,,,
Wanneer,bb,zal,pv,ons vliegtuig,ond,vertrekken,wwg,,,,,,,,,,
Hoe,bb,kon,pv,die zeecontainer,ond,omslaan,wwg,,,,,,,,,,
Morgen,bb,gaan,pv,de tram- en busschauffers,ond,staken,wwg,,,,,,,,,,
Op de gladde stoep,bb,is,pv,mijn oude buurvrouw,ond,uitgegleden,wwg,,,,,,,,,,
Na het eindsignaal,bb,hebben,pv,de supporters van de thuisploeg,ond,gejuicht,wwg,,,,,,,,,,
In de laatste seconde van de verlenging,bb,heeft,pv,de spits van de tegenpartij,ond,gescoord,wwg,,,,,,,,,,
Tijdens elk feestje,bb,klagen,pv,onze buren,ond,,wwg,,,,,,,,,,
Sinds twee maanden,bb,klemt,pv,mijn slaapkamerdeur,ond,,wwg,,,,,,,,,,
Na twee uurtjes,bb,moesten,pv,de wegwerkers,ond,pauzeren,wwg,,,,,,,,,,
Afgelopen week,bb,is,pv,die gevaarlijke crimineel,ond,ontsnapt,wwg,,,,,,,,,,
Na de zwemles,bb,bibberden,pv,de kleine kinderen,ond,,wwg,,,,,,,,,,
Waarom,bb,is,pv,zijn recodpoging,ond,mislukt,wwg,,,,,,,,,,
Waarom,bb,heb,pv,je,ond,gelogen,wwg,,,,,,,,,,
Hoe,bb,reageerden,pv,de leraren,ond,,wwg,,,,,,,,,,
Hoe laat,bb,landt,pv,het vliegtuig van jouw oma,ond,,wwg,,,,,,,,,,
In 1886,bb,brandde,pv,de toren van deze kerk,ond,,wwg,af,restpv,,,,,,,,
Na het bombardement,bb,zijn,pv,een aantal monumentale panden,ond,ingestort,wwg,,,,,,,,,,
Tijdens het wiskunde-examen,bb,had,pv,de eindexamenkandidate,ond,gespiekt,wwg,,,,,,,,,,
Na het optreden van de cabaretier,bb,heeft,pv,het publiek,ond,geapplaudisseerd,wwg,,,,,,,,,,
Hoe laat,bb,landen,pv,we,ond,,wwg,,,,,,,,,,
Na het onverwachte verlies,bb,baalden,pv,de supporters,ond,,wwg,,,,,,,,,,
Elke winter,bb,gaat,pv,mijn familie,ond,skiën,wwg,,,,,,,,,,
Plotseling,bb,daalde,pv,het vliegtuig,ond,,wwg,,,,,,,,,,
Aanstaande woensdag,bb,zal,pv,mijn favoriete band,ond,optreden,wwg,,,,,,,,,,
Waar,bb,zullen,pv,de kosmonauten,ond,landen,wwg,,,,,,,,,,
Door de dijkdoorbraak,bb,waren,pv,veel koeien,ond,verdronken,wwg,,,,,,,,,,
Waarom,bb,moest,pv,je,ond,lachen,wwg,,,,,,,,,,
Na het ongeluk,bb,schreeuwde,pv,de geschrokken automobilist,ond,,wwg,,,,,,,,,,
Door de airconditioning,bb,is,pv,de temperatuur,ond,gedaald,wwg,,,,,,,,,,
Door de extreme hitte,bb,waren,pv,onze ijsjes,ond,gesmolten,wwg,,,,,,,,,,
De hele nacht,bb,heeft,pv,mijn broertje,ond,gehuild,wwg,,,,,,,,,,
Tijdens het onderzoek,bb,bleef,pv,de wielrenner,ond,liegen,wwg,,,,,,,,,,
Overal,bb,kan,pv,ik,ond,slapen,wwg,,,,,,,,,,
Tijdens de uitleg van de docent,bb,bleef,pv,mijn klasgenootje,ond,gapen,wwg,,,,,,,,,,
Door het sms'je,bb,moest,pv,het verliefde meisje,ond,glimlachen,wwg,,,,,,,,,,
Na de lange winter,bb,sputterde,pv,de motor van onze boot,ond,,wwg,,,,,,,,,,
Tot 21 december,bb,zal,pv,dit boek,ond,uitgeleend zijn,wwg,,,,,,,,,,
Door de zware lading,bb,is,pv,het grote schip,ond,vastgelopen,wwg,,,,,,,,,,
Hoe,bb,heb,pv,jij,ond,geslapen,wwg,,,,,,,,,,
Wanneer,bb,speelt,pv,jouw voetbalteam,ond,,wwg,,,,,,,,,,
Wanneer,bb,mogen,pv,we,ond,uitrusten,wwg,,,,,,,,,,
De hele dag,bb,hebben,pv,mijn neefjes en ik,ond,gestoeid,wwg,,,,,,,,,,
Door een list,bb,zijn,pv,de gevangenen,ond,ontsnapt,wwg,,,,,,,,,,
Afgelopen jaar,bb,is,pv,de prijs van goud,ond,gestegen,wwg,,,,,,,,,,
Door het gezang op de tribune,bb,steeg,pv,het enthousiasme van de voetballers,ond,,wwg,,,,,,,,,,
Binnen vijf minuten,bb,sloeg,pv,het weer,ond,,wwg,om,restpv,,,,,,,,
Met zijn gezondheid,bb,bleef,pv,de oude man,ond,sukkelen,wwg,,,,,,,,,,
Ondanks het onweer,bb,is,pv,het vliegtuig,ond,opgestegen,wwg,,,,,,,,,,
Na de enorme explosie,bb,is,pv,het marineschip,ond,gezonken,wwg,,,,,,,,,,
In de winter,bb,blijft,pv,dit bijzondere plantje,ond,bloeien,wwg,,,,,,,,,,
Waarom,bb,moest,pv,jouw broertje,ond,huilen,wwg,,,,,,,,,,
Wanneer,bb,gaan,pv,we,ond,dansen,wwg,,,,,,,,,,
Door dit zalfje,bb,is,pv,mijn huiduitslag,ond,verdwenen,wwg,,,,,,,,,,
Door de verkeerde aanwijzingen,bb,zijn,pv,de spoorzoekers,ond,verdwaald,wwg,,,,,,,,,,
Na het geweldige doelpunt,bb,applaudisseerden,pv,de uitbundige supporters,ond,,wwg,,,,,,,,,,
Na de kilometerslange klim,bb,moesten,pv,de fietsers,ond,uitrusten,wwg,,,,,,,,,,
Gedurende het interview,bb,bleef,pv,de minister,ond,mopperen,wwg,,,,,,,,,,
Hoe,bb,reageerde,pv,het andere team,ond,,wwg,,,,,,,,,,
Over een half uur,bb,arriveert,pv,het vliegtuig uit Casablanca,ond,,wwg,,,,,,,,,,
Vanaf perron vijf,bb,zal,pv,de internationale trein naar Parijs,ond,vertrekken,wwg,,,,,,,,,,
Waarom,bb,gilde,pv,dat meisje,ond,,wwg,,,,,,,,,,
Op mijn balkon,bb,blijft,pv,de zon,ond,schijnen,wwg,,,,,,,,,,
Wanneer,bb,is,pv,zijn oma,ond,overleden,wwg,,,,,,,,,,
Volgende week woensdag,bb,zullen,pv,alle docenten,ond,gaan demonstreren,wwg,,,,,,,,,,
Geheel onverwacht,bb,stortte,pv,een deel van dat nieuwe gebouw,ond,,wwg,in,restpv,,,,,,,,
Na zijn succesvolle campagne,bb,is,pv,de populariteit van de politicus,ond,toegenomen,wwg,,,,,,,,,,
Straks,bb,zullen,pv,we,ond,uitrusten,wwg,,,,,,,,,,
Tijdens het politieonderzoek,bb,bleef,pv,de verdachte,ond,ontkennen,wwg,,,,,,,,,,
Waarom,bb,moeten,pv,we,ond,uitstappen,wwg,,,,,,,,,,
Over mijn favoriete stad,bb,heeft,pv,die Vlaamse zanger,ond,gezongen,wwg,,,,,,,,,,
Hoe laat,bb,moeten,pv,we,ond,beginnen,wwg,,,,,,,,,,
Ondanks de nederlaag,bb,bleef,pv,de schaatser,ond,glimlachen,wwg,,,,,,,,,,
Wanneer,bb,vertrekt,pv,jouw trein,ond,,wwg,,,,,,,,,,
Met ruim twee uur vertraging,bb,vertrok,pv,ons vliegtuig,ond,,wwg,,,,,,,,,,
Waarom,bb,stoeien,pv,die jonge beertjes,ond,,wwg,,,,,,,,,,
Tot wanneer,bb,is,pv,dat boek,ond,uitgeleend,wwg,,,,,,,,,,
In onze tuin,bb,scharrelen,pv,tientallen kippen,ond,,wwg,,,,,,,,,,
Het grootste gedeelte van de dag,bb,slaapt,pv,mijn jonge zusje,ond,,wwg,,,,,,,,,,
Hoe,bb,heeft,pv,hij,ond,gespiekt,wwg,,,,,,,,,,
Tot mijn veertiende,bb,heb,pv,ik,ond,gestotterd,wwg,,,,,,,,,,
Vlak voor haar negentigste verjaardag,bb,is,pv,mijn oma,ond,gestorven,wwg,,,,,,,,,,
In welk land,bb,zou,pv,je,ond,willen wonen,wwg,,,,,,,,,,
Uit welk land,bb,komt,pv,die bekende marathonloper,ond,,wwg,,,,,,,,,,
Hoe,bb,zijn,pv,de gevangenen,ond,ontsnapt,wwg,,,,,,,,,,
Tijdens de herfststorm,bb,is,pv,mijn kleine bootje,ond,gezonken,wwg,,,,,,,,,,
Hoe lang,bb,heb,pv,ik,ond,geslapen,wwg,,,,,,,,,,
Na de zware operatie,bb,moest,pv,de vermoeide chirurg,ond,pauzeren,wwg,,,,,,,,,,
Gisteren,bb,ben,pv,ik,ond,gevallen,wwg,,,,,,,,,,
Op het gladde veld,bb,zijn,pv,veel hockeyers,ond,uitgegleden,wwg,,,,,,,,,,
Tijdens de noodlanding,bb,hebben,pv,de passagiers,ond,gegild,wwg,,,,,,,,,,
Na de gemiste penalty,bb,mopperde,pv,de ontevreden coach,ond,,wwg,,,,,,,,,,
Door de economische crisis,bb,is,pv,de werkloosheid,ond,gestegen,wwg,,,,,,,,,,
Volgens de thermometer,bb,is,pv,mijn koorts,ond,gedaald,wwg,,,,,,,,,,
In de wasmachine,bb,is,pv,mijn favoriete shirt,ond,verkleurd,wwg,,,,,,,,,,
Morgen,bb,zullen,pv,alle brandweermannen,ond,gaan staken,wwg,,,,,,,,,,
Door het vele wassen,bb,is,pv,mijn broek,ond,verkleurd,wwg,,,,,,,,,,
In Amsterdam,bb,is,pv,zij,ond,gaan studeren,wwg,,,,,,,,,,
Na drie maanden,bb,kunnen,pv,baby's,ond,glimlachen,wwg,,,,,,,,,,
Is,pv,de penalty,ond,door de aanvoerder,bb,gemist,wwg,,,,,,,,,,
Is,pv,de lekkage,ond,door de loodgieter,bb,verholpen,wwg,,,,,,,,,,
Is,pv,het Wit-Russsische regeringsgebouw,ond,door woedende demonstranten,bb,bezet,wwg,,,,,,,,,,
Is,pv,de tombe van de Farao,ond,door een Engelse archeoloog,bb,opgegraven,wwg,,,,,,,,,,
Werden,pv,zijn provocerende opmerkingen,ond,door de politieagent,bb,genegeerd,wwg,,,,,,,,,,
Werd,pv,het gips,ond,door de assistent van de dokter,bb,verwijderd,wwg,,,,,,,,,,
Is,pv,die gruwelijke misdaad,ond,door de recherche,bb,opgelost,wwg,,,,,,,,,,
Zijn,pv,haar kostbare sieraden,ond,door haar dochters,bb,verkocht,wwg,,,,,,,,,,
Worden,pv,de meeste files,ond,door kleine aanrijdingen,bb,veroorzaakt,wwg,,,,,,,,,,
Was,pv,die onderzeeër,ond,door een torpedo,bb,gezonken,wwg,,,,,,,,,,
Zijn,pv,die schapen,ond,door onze eigen slager,bb,geslacht,wwg,,,,,,,,,,
Is,pv,dat historische pand,ond,door de uitslaande brand,bb,verwoest,wwg,,,,,,,,,,
Zijn,pv,die bijzondere speerpunten,ond,door die boer,bb,gevonden,wwg,,,,,,,,,,
Is,pv,zijn enkel,ond,door de beste chirurg van Nederland,bb,geopereerd,wwg,,,,,,,,,,
Zijn,pv,die moeilijke sommen,ond,door de leraar,bb,uitgelegd,wwg,,,,,,,,,,
Zijn,pv,jouw kiezen,ond,door jouw oudere broer,bb,getrokken,wwg,,,,,,,,,,
Wordt,pv,de post,ond,door die vriendelijke jongeman,bb,bezorgd,wwg,,,,,,,,,,
Is,pv,zijn contract,ond,door de directeur,bb,verlengd,wwg,,,,,,,,,,
Is,pv,die kansloze nederlaag van het Nederlands elftal,ond,door de oud-bondscoach,bb,voorspeld,wwg,,,,,,,,,,
Is,pv,het dagboek van Anne Frank,ond,door die regisseur,bb,verfilmd,wwg,,,,,,,,,,
Waren,pv,de verkeerde bomen,ond,door het hoveniersbedrijf,bb,gekapt,wwg,,,,,,,,,,
Zijn,pv,de  verdachten,ond,door de politieagent,bb,gearresteerd,wwg,,,,,,,,,,
Is,pv,het verrassingsfeestje voor jouw oma,ond,door jullie,bb,georganiseerd,wwg,,,,,,,,,,
Zijn,pv,de boeken van de bibliotheek,ond,door jouw vader,bb,teruggebracht,wwg,,,,,,,,,,
Worden,pv,talloze bedreigde diersoorten,ond,door verschillende natuurorganisaties,bb,beschermd,wwg,,,,,,,,,,
Zijn,pv,de juiste antwoorden van de leestoets,ond,door de docent,bb,besproken,wwg,,,,,,,,,,
Is,pv,het verdrietige kleutertje,ond,door haar lieve juf,bb,getroost,wwg,,,,,,,,,,
Is,pv,dat eeuwenoude raadsel,ond,door die briljante student,bb,opgelost,wwg,,,,,,,,,,
Is,pv,dat schip,ond,door een explosie in de machinekamer,bb,gezonken,wwg,,,,,,,,,,
Zijn,pv,alle hechtingen,ond,door de arts,bb,verwijderd,wwg,,,,,,,,,,
Is,pv,jullie bod,ond,door de verkopers,bb,geaccepteerd,wwg,,,,,,,,,,
Werd,pv,de oudste inwoners van Tilburg,ond,door de burgemeester,bb,gefeliciteerd,wwg,,,,,,,,,,
Zijn,pv,alle campinggasten,ond,door de Franse politie,bb,geëvacueerd,wwg,,,,,,,,,,
Zijn,pv,de brutale overvallers,ond,door de beveiligingscamera,bb,gefilmd,wwg,,,,,,,,,,
Werd,pv,de aangereden fietser,ond,door behulpzame omstanders,bb,geholpen,wwg,,,,,,,,,,
Is,pv,de verdeling van de rijkdom in Nederland,ond,door het onderzoeksbureau,bb,beschreven,wwg,,,,,,,,,,
Is,pv,de brandende frituurpan,ond,door jouw koelbloedige vriend,bb,geblust,wwg,,,,,,,,,,
Is,pv,dat houten schuurtje,ond,door vandalen,bb,gesloopt,wwg,,,,,,,,,,
Is,pv,de oorzaak van dat vliegtuigongeluk,ond,door technici,bb,onderzocht,wwg,,,,,,,,,,
Werd,pv,die razendsnelle aanvaller,ond,door de arbitrage,bb,afgefloten,wwg,,,,,,,,,,
Zijn,pv,"deze overheelijke, bruine bolletjes",ond,door jou,bb,gebakken,wwg,,,,,,,,,,
Zijn,pv,die schitterende portretfoto's,ond,door haar,bb,gemaakt,wwg,,,,,,,,,,
Werden,pv,jullie paspoorten,ond,door vier verschillende douaniers,bb,gecontroleerd,wwg,,,,,,,,,,
Werd,pv,de oude man,ond,door de ambulancebroeders,bb,gereanimeerd,wwg,,,,,,,,,,
Werd,pv,de woordvoerder van de directie,ond,door de boze demonstranten,bb,bekogeld,wwg,,,,,,,,,,
Is,pv,de ontsnapte leeuw,ond,door de plaatselijke politie,bb,gedood,wwg,,,,,,,,,,
Is,pv,de gehaaide oplichter,ond,door de misdaadjournalist,bb,ontmaskerd,wwg,,,,,,,,,,
Worden,pv,alle reizigers naar Suriname,ond,door de douaniers,bb,gefouilleerd,wwg,,,,,,,,,,
Is,pv,het pasgeboren babyolifantje,ond,door haar moeder,bb,verstoten,wwg,,,,,,,,,,
Is,pv,het zebrajong,ond,door een hongerige leeuwin,bb,gedood,wwg,,,,,,,,,,
Is,pv,de marathon van Rotterdam,ond,door die Ethiopische hardloper,bb,gewonnen,wwg,,,,,,,,,,
Zijn,pv,de lucifers,ond,door een Hongaarse man,bb,uitgevonden,wwg,,,,,,,,,,
Zijn,pv,de Amerikaanse verkiezingen,ond,door de zittende president,bb,gewonnen,wwg,,,,,,,,,,
Is,pv,jouw broer,ond,door mijn opmerking,bb,gekwetst,wwg,,,,,,,,,,
Wordt,pv,het kerstgala,ond,door de leerlingenraad,bb,georganiseerd,wwg,,,,,,,,,,
Is,pv,het ontslag van de minister van financiën,ond,door de minister-president,bb,bevestigd,wwg,,,,,,,,,,
Is,pv,jouw bril,ond,door de opticien,bb,gerepareerd,wwg,,,,,,,,,,
Zijn,pv,deze bijzondere wandtekeningen,ond,door neanderthalers,bb,gemaakt,wwg,,,,,,,,,,
Zal,pv,jouw werkstuk,ond,door die strenge docente,bb,beoordeeld worden,wwg,,,,,,,,,,
Werd,pv,de winnares van de Olympische fietsfinale,ond,door de koning,bb,gefeliciteerd,wwg,,,,,,,,,,
Is,pv,de ontslagen minister,ond,door de kritische journalist,bb,geïnterviewd,wwg,,,,,,,,,,
Is,pv,de drenkeling,ond,door alerte surfers,bb,gered,wwg,,,,,,,,,,
Is,pv,de keukenbrand,ond,door de bewoners,bb,geblust,wwg,,,,,,,,,,
Wordt,pv,jouw favoriete voetbalclub,ond,door een Russisch bedrijf,bb,gesponsord,wwg,,,,,,,,,,
Werd,pv,de late gelijkmaker,ond,door de twijfelende scheidsrechter,bb,afgekeurd,wwg,,,,,,,,,,
Werd,pv,de vertraging,ond,door de stationschef,bb,omgeroepen,wwg,,,,,,,,,,
Zijn,pv,alle badgasten,ond,door de strandwachten,bb,gewaarschuwd,wwg,,,,,,,,,,
Zijn,pv,alle muggen,ond,door jouw vader,bb,gedood,wwg,,,,,,,,,,
Werd,pv,de uitzinnige menigte,ond,door het Canadese tieneridool,bb,toegesproken,wwg,,,,,,,,,,
Is,pv,haar trouwjurk,ond,door die bekende Italiaanse ontwerpster,bb,gemaakt,wwg,,,,,,,,,,
Is,pv,dat museum voor moderne kunst in Bilbao,ond,door een bekende architect,bb,ontworpen,wwg,,,,,,,,,,
Is,pv,die ingezonden brief,ond,door jouw zus,bb,geschreven,wwg,,,,,,,,,,
Wordt,pv,de nieuwe keuken,ond,door gespecialiseerde monteurs,bb,geïnstalleerd,wwg,,,,,,,,,,
Is,pv,het geschrokken meisje,ond,door haar bezorgde vader,bb,getroost,wwg,,,,,,,,,,
Werd,pv,de hele wijk,ond,door de politie en de brandweer,bb,geëvacueerd,wwg,,,,,,,,,,
Is,pv,het verkiezingsdebat tussen de twee Amerikaanse presidentskandidaten,ond,door honderd miljoen mensen,bb,bekeken,wwg,,,,,,,,,,
Zijn,pv,de overvallers,ond,door de omstanders,bb,gefilmd,wwg,,,,,,,,,,
Is,pv,onze geheime boomhut,ond,door de boze boswachter,bb,afgebroken,wwg,,,,,,,,,,
Is,pv,die prachtige stoel,ond,door jou,bb,ontworpen,wwg,,,,,,,,,,
Werd,pv,de blinde vrouw,ond,door het winkelpersoneel,bb,geholpen,wwg,,,,,,,,,,
Werd,pv,de nieuwe middenvelder van Juventus,ond,door de trotse voorzitter,bb,gepresenteerd,wwg,,,,,,,,,,
Werd,pv,de boomlange Amerikaanse basketballer,ond,door de journalist,bb,geïnterviewd,wwg,,,,,,,,,,
Zijn,pv,alle kippen,ond,door de marter,bb,gedood,wwg,,,,,,,,,,
Werd,pv,de politie,ond,door het winkelpersoneel,bb,gebeld,wwg,,,,,,,,,,
Is,pv,de finale van het songfestival,ond,door zestig miljoen mensen,bb,bekeken,wwg,,,,,,,,,,
Is,pv,het nieuwe concertgebouw,ond,door de koningin,bb,geopend,wwg,,,,,,,,,,
Is,pv,de gruwelijke moord,ond,door de recherche,bb,opgelost,wwg,,,,,,,,,,
Zijn,pv,onze bouwplannen,ond,door de gemeente,bb,goedgekeurd,wwg,,,,,,,,,,
Zijn,pv,de kwetsende spreekkoren,ond,door de scheidsrechter,bb,genegeerd,wwg,,,,,,,,,,
Is,pv,het negatieve reisadvies,ond,door die eigenwijze toeristen,bb,genegeerd,wwg,,,,,,,,,,
Werd,pv,de bevrijde gijzelaar,ond,door de internationale pers,bb,ondervraagd,wwg,,,,,,,,,,
Is,pv,de aanvaller van Zwolle,ond,door de tuchtcommissie,bb,geschorst,wwg,,,,,,,,,,
Is,pv,het einde van de wereld,ond,door de Maya's,bb,voorspeld,wwg,,,,,,,,,,
Zijn,pv,jouw moedervlekken,ond,door de huisarts,bb,verwijderd,wwg,,,,,,,,,,
Is,pv,de dodo,ond,door de Nederlanders,bb,uitgeroeid,wwg,,,,,,,,,,
Is,pv,de pijn in je schouder,ond,door die zware pijnstillers,bb,afgenomen,wwg,,,,,,,,,,
Werd,pv,het Nederlandse containerschip,ond,door de Somalische piraten,bb,aangevallen,wwg,,,,,,,,,,
Is,pv,de prijs van groente en fruit,ond,door de supermarkt,bb,verlaagd,wwg,,,,,,,,,,
Is,pv,"de zeer zeldzame, witte neushoorn",ond,door de natuurfotograaf,bb,gefotografeerd,wwg,,,,,,,,,,
Werd,pv,de Olympisch kampioene,ond,door de burgemeester van haar geboortedorp,bb,gehuldigd,wwg,,,,,,,,,,
Heeft,pv,de voetballer,ond,na de wedstrijd,bb,op de beslissingen van de scheidsrechter,vzv,afgegeven,wwg,,,,,,,,
Heeft,pv,de docent,ond,tijdens de les,bb,op het drukke rooster,vzv,afgegeven,wwg,,,,,,,,
Heeft,pv,de marathonloper,ond,tijdens de persconferentie,bb,op het hobbelige parcours,vzv,afgegeven,wwg,,,,,,,,
Gaf,pv,de automobilist,ond,bij de winkelbediende,bb,op de stijgende benzineprijzen,vzv,,wwg,af,restpv,,,,,,
Is,pv,de helikopterpiloot,ond,door het stormachtige weer,bb,van zijn geplande route,vzv,afgeweken,wwg,,,,,,,,
Wijken,pv,zijn onderzoeksresultaten,ond,op een aantal punten,bb,van zijn verwachtingen,vzv,,wwg,af,restpv,,,,,,
Wijkt,pv,de vervalsing,ond,op een aantal punten,bb,van het origineel,vzv,,wwg,af,restpv,,,,,,
Zal,pv,de onervaren verdediger,ond,goed,bb,op de schijnbewegingen van de aanvaller,vzv,anticiperen,wwg,,,,,,,,
Ben,pv,jij,ond,al,bb,aan dat nieuwe boek,vzv,begonnen,wwg,,,,,,,,
Zijn,pv,onze buren,ond,vandaag,bb,aan de verbouwing van hun huis,vzv,begonnen,wwg,,,,,,,,
Willen,pv,jouw klasgenoten,ond,niet,bb,aan dat schaatstoernooi,vzv,deelnemen,wwg,,,,,,,,
Wilde,pv,de titelverdediger,ond,ondanks zijn blessure,bb,aan de Olympische Spelen,vzv,deelnemen,wwg,,,,,,,,
Kan,pv,de skiër,ond,volgens de fysiotherapeuten,bb,aan de eerste twee wedstrijden van het seizoen,vzv,deelnemen,wwg,,,,,,,,
Kan,pv,de tennisser,ond,dankzij zijn vlotte revalidatie,bb,aan dat belangrijke toernooi,vzv,deelnemen,wwg,,,,,,,,
Wil,pv,jouw zusje,ond,echt,bb,aan een kookwedstrijd,vzv,deelnemen,wwg,,,,,,,,
Denk,pv,je,ond,ook,bb,aan jouw ouders,vzv,,wwg,,,,,,,,
Heb,pv,je,ond,ooit,bb,aan de gevolgen van jouw pestgedrag,vzv,gedacht,wwg,,,,,,,,
Hebben,pv,jullie,ond,lekker,bb,van de vrije middag,vzv,genoten,wwg,,,,,,,,
Geniet,pv,je,ond,wel,bb,van jouw welverdiende vakantie,vzv,,wwg,,,,,,,,
Genoot,pv,de pyromaan,ond,stiekem,bb,van alle media-aandacht,vzv,,wwg,,,,,,,,
Houdt,pv,jouw kat,ond,niet,bb,van aandacht,vzv,,wwg,,,,,,,,
Hopen,pv,de supporters,ond,ondanks de slechte vooruitzichten,bb,op een snelle rentree van de vedette,vzv,,wwg,,,,,,,,
Hoopt,pv,de organisatie van de marathon,ond,stiekem,bb,op een nieuw wereldrecord,vzv,,wwg,,,,,,,,
Had,pv,je,ond,misschien,bb,op een betere afloop,vzv,gehoopt,wwg,,,,,,,,
Heb,pv,jij,ond,nooit,bb,van zoetigheid,vzv,gehouden,wwg,,,,,,,,
Houden,pv,buitenlandse toeristen,ond,vooral,bb,van de typisch Nederlandse grachten,vzv,,wwg,,,,,,,,
Heeft,pv,de oude actrice,ond,nooit,bb,van media-aandacht,vzv,gehouden,wwg,,,,,,,,
Ging,pv,de directeur van het schoonmaakbedrijf,ond,niet,bb,op de vragen van het bezorgde personeel,vzv,,wwg,in,restpv,,,,,,
Ging,pv,de Amerikaanse wielrenner,ond,eindelijk,bb,op de beschuldiging van dopinggebruik,vzv,,wwg,in,restpv,,,,,,
Kunnen,pv,de leden van het wereldnatuurfonds,ond,via de website,bb,naar de broedende ooievaar,vzv,kijken,wwg,,,,,,,,
Wilden,pv,alle kinderen,ond,na het blije bericht,bb,naar het pasgeboren girafje,vzv,kijken,wwg,,,,,,,,
Lijdt,pv,jouw vader,ond,sinds kort,bb,aan diabetes,vzv,,wwg,,,,,,,,
Lijden,pv,veel kinderen uit derdewereldlanden,ond,door een gebrek aan schoon drinkwater,bb,aan besmettelijke ziektes,vzv,,wwg,,,,,,,,
Lijdt,pv,de helft van de Amerikanen,ond,inmiddels,bb,aan vetzucht,vzv,,wwg,,,,,,,,
Luistert,pv,de dirigent,ond,graag,bb,naar het werk van die onbekende componist,vzv,,wwg,,,,,,,,
Hebben,pv,jullie,ond,niet,bb,naar zijn uitleg,vzv,geluisterd,wwg,,,,,,,,
Hebben,pv,de gespannen militairen,ond,goed,bb,naar de uitleg van hun sergeant,vzv,geluisterd,wwg,,,,,,,,
Heb,pv,je,ond,goed,bb,naar het commentaar van de tandarts,vzv,geluisterd,wwg,,,,,,,,
Heb,pv,je,ond,nog,bb,over mijn voorstel,vzv,nagedacht,wwg,,,,,,,,
Reageerden,pv,de buitenlandse ministers,ond,positief,bb,op het voorstel van de Deense president,vzv,,wwg,,,,,,,,
Reageerde,pv,ik,ond,te laat,bb,op zijn aantrekkelijke voorstel,vzv,,wwg,,,,,,,,
Heeft,pv,de voetballer,ond,cynisch,bb,op de waarschuwing van de scheidsrechter,vzv,gereageerd,wwg,,,,,,,,
Kunnen,pv,wij,ond,echt,bb,op jullie steun,vzv,rekenen,wwg,,,,,,,,
Had,pv,de zieke actrice,ond,ooit,bb,op zoveel steunbetuigingen,vzv,durven rekenen,wwg,,,,,,,,
Hadden,pv,de kiezers,ond,na de belofte van de minister-president,bb,op lagere belastingen,vzv,gerekend,wwg,,,,,,,,
Rekenden,pv,de ziekenhuizen,ond,door de hittegolf,bb,op meer patiënten met een zonnesteek,vzv,,wwg,,,,,,,,
Rekent,pv,de woordvoerder van het asiel,ond,door de naderende zomervakantie,bb,op meer achtergelaten dieren,vzv,,wwg,,,,,,,,
Had,pv,de wegenwacht,ond,door de aanhoudende vorst,bb,op meer kleine aanrijdingen,vzv,gerekend,wwg,,,,,,,,
Twijfelden,pv,de supporters,ond,echt,bb,aan de kwaliteiten van die ervaren coach,vzv,,wwg,,,,,,,,
Hebben,pv,jullie,ond,lang,bb,over de aankoop van dit huis,vzv,getwijfeld,wwg,,,,,,,,
Zullen,pv,jullie,ond,goed,bb,voor slangen en schorpioenen,vzv,uitkijken,wwg,,,,,,,,
Moest,pv,de chef-kok,ond,tijdens het flamberen van het lamsvlees,bb,voor een te hoge vlam,vzv,uitkijken,wwg,,,,,,,,
Hebben,pv,de overstekende kinderen,ond,goed,bb,voor het aankomende verkeer,vzv,uitgekeken,wwg,,,,,,,,
Twijfelt,pv,de gemeente,ond,nog,bb,over de aanleg van nieuwe fietspaden,vzv,,wwg,,,,,,,,
Heeft,pv,jouw team,ond,alweer,bb,van de hekkensluiter,vzv,verloren,wwg,,,,,,,,
Heeft,pv,jouw team,ond,ondanks een zeer goede wedstrijd,bb,van de grote rivaal,vzv,verloren,wwg,,,,,,,,
Moest,pv,de wielrenner,ond,na de diagnose van de medisch specialist,bb,voor het einde van zijn carrière ,vzv,vrezen,wwg,,,,,,,,
Moest,pv,de Duitse automobilist,ond,volgens de politieagent,bb,voor een zeer hoge boete,vzv,vrezen,wwg,,,,,,,,
